protein,num_pfams,pfam_accession,pfam_name
NP_417898.1,7,PF13420,Acetyltransf_4
NP_417898.1,7,PF13508,Acetyltransf_7
NP_417898.1,7,PF13523,Acetyltransf_8
NP_417898.1,7,PF13673,Acetyltransf_10
NP_417901.1,2,PF03811,Zn_ribbon_InsA
NP_417901.1,2,PF12759,HTH_Tnp_IS1
NP_417907.2,3,PF00005,ABC_tran
NP_417907.2,3,PF08402,TOBE_2
NP_417907.2,3,PF17912,OB_MalK
NP_417910.1,2,PF01547,SBP_bac_1
NP_417910.1,2,PF13416,SBP_bac_8
NP_417911.4,2,PF00005,ABC_tran
NP_417911.4,2,PF13304,AAA_21
NP_417912.1,3,PF00005,ABC_tran
NP_417912.1,3,PF12399,BCA_ABC_TP_C
NP_417912.1,3,PF13304,AAA_21
NP_417913.1,2,PF02653,BPD_transp_2
NP_417913.1,2,PF11862,DUF3382
NP_417915.1,3,PF01094,ANF_receptor
NP_417915.1,3,PF13433,Peripla_BP_5
NP_417915.1,3,PF13458,Peripla_BP_6
NP_417916.1,2,PF00583,Acetyltransf_1
NP_417916.1,2,PF12568,PanZ
NP_417918.1,3,PF00140,Sigma70_r1_2
NP_417918.1,3,PF04542,Sigma70_r2
NP_417918.1,3,PF04545,Sigma70_r4
NP_417919.1,2,PF02687,FtsX
NP_417919.1,2,PF18075,FtsX_ECD
NP_417920.1,2,PF00005,ABC_tran
NP_417920.1,2,PF13304,AAA_21
NP_417921.1,3,PF00448,SRP54
NP_417921.1,3,PF02881,SRP54_N
NP_417921.1,3,PF06414,Zeta_toxin
NP_417926.1,4,PF00122,E1-E2_ATPase
NP_417926.1,4,PF00403,HMA
NP_417926.1,4,PF00702,Hydrolase
NP_417926.1,4,PF08282,Hydrolase_3
NP_417934.1,2,PF00528,BPD_transp_1
NP_417934.1,2,PF19300,BPD_transp_1_N
NP_417937.1,2,PF00005,ABC_tran
NP_417937.1,2,PF13304,AAA_21
NP_417938.1,2,PF01402,RHH_1
NP_417938.1,2,PF08753,NikR_C
NP_417941.1,2,PF01609,DDE_Tnp_1
NP_417941.1,2,PF13808,DDE_Tnp_1_assoc
NP_417942.6,3,PF01061,ABC2_membrane
NP_417942.6,3,PF12679,ABC2_membrane_2
NP_417942.6,3,PF12698,ABC2_membrane_3
NP_417949.1,9,PF00890,FAD_binding_2
NP_417949.1,9,PF01134,GIDA
NP_417949.1,9,PF01266,DAO
NP_417949.1,9,PF03486,HI0933_like
NP_417949.1,9,PF07992,Pyr_redox_2
NP_417949.1,9,PF12831,FAD_oxidored
NP_417949.1,9,PF13450,NAD_binding_8
NP_417949.1,9,PF13738,Pyr_redox_3
NP_417949.1,9,PF22780,HI0933_like_1st
NP_417953.1,2,PF00854,PTR2
NP_417953.1,2,PF07690,MFS_1
NP_417955.1,2,PF01432,Peptidase_M3
NP_417955.1,2,PF19310,TOP_N
NP_417957.1,4,PF00070,Pyr_redox
NP_417957.1,4,PF02852,Pyr_redox_dim
NP_417957.1,4,PF07992,Pyr_redox_2
NP_417957.1,4,PF13738,Pyr_redox_3
NP_417958.1,2,PF01022,HTH_5
NP_417958.1,2,PF12840,HTH_20
NP_417959.4,2,PF02040,ArsB
NP_417959.4,2,PF03600,CitMHS
NP_417962.2,2,PF01609,DDE_Tnp_1
NP_417962.2,2,PF05598,DUF772
NP_417965.1,2,PF02308,MgtC
NP_417965.1,2,PF26539,ACT_YhiD_C
NP_417970.1,5,PF25876,HH_MFP_RND
NP_417970.1,5,PF25917,BSH_RND
NP_417970.1,5,PF25944,Beta-barrel_RND
NP_417970.1,5,PF25954,Beta-barrel_RND_2
NP_417970.1,5,PF25967,RND-MFP_C
NP_417971.1,3,PF00873,ACR_tran
NP_417971.1,3,PF02355,SecD_SecF_C
NP_417971.1,3,PF03176,MMPL
NP_417972.1,2,PF00165,HTH_AraC
NP_417972.1,2,PF12833,HTH_18
NP_417973.1,2,PF00165,HTH_AraC
NP_417973.1,2,PF12833,HTH_18
NP_417975.1,3,PF00034,Cytochrom_C
NP_417975.1,3,PF03150,CCP_MauG
NP_417975.1,3,PF14376,Haem_bd
NP_417976.1,2,PF01204,Trehalase
NP_417976.1,2,PF22422,MGH1-like_GH
NP_417977.1,4,PF00196,GerE
NP_417977.1,4,PF04545,Sigma70_r4
NP_417977.1,4,PF08281,Sigma70_r4_2
NP_417977.1,4,PF13936,HTH_38
NP_417978.2,2,PF00126,HTH_1
NP_417978.2,2,PF03466,LysR_substrate
NP_417980.1,2,PF00083,Sugar_tr
NP_417980.1,2,PF07690,MFS_1
NP_417984.1,2,PF00675,Peptidase_M16
NP_417984.1,2,PF05193,Peptidase_M16_C
NP_417986.4,3,PF00563,EAL
NP_417986.4,3,PF00990,GGDEF
NP_417986.4,3,PF17154,GAPES3
NP_417990.4,6,PF00535,Glycos_transf_2
NP_417990.4,6,PF03552,Cellulose_synt
NP_417990.4,6,PF07238,PilZ
NP_417990.4,6,PF13506,Glyco_transf_21
NP_417990.4,6,PF13632,Glyco_trans_2_3
NP_417990.4,6,PF13641,Glyco_tranf_2_3
NP_417997.1,2,PF00005,ABC_tran
NP_417997.1,2,PF08352,oligo_HPY
NP_417998.1,3,PF00005,ABC_tran
NP_417998.1,3,PF08352,oligo_HPY
NP_417998.1,3,PF13304,AAA_21
NP_417999.1,2,PF00528,BPD_transp_1
NP_417999.1,2,PF12911,OppC_N
NP_418000.1,2,PF00528,BPD_transp_1
NP_418000.1,2,PF19300,BPD_transp_1_N
NP_418002.2,2,PF00884,Sulfatase
NP_418002.2,2,PF08019,EptA_B_N
NP_418006.1,4,PF00583,Acetyltransf_1
NP_418006.1,4,PF08445,FR47
NP_418006.1,4,PF13508,Acetyltransf_7
NP_418006.1,4,PF13673,Acetyltransf_10
NP_418007.3,3,PF00384,Molybdopterin
NP_418007.3,3,PF01568,Molydop_binding
NP_418007.3,3,PF18364,Molybdopterin_N
NP_418009.2,2,PF00389,2-Hacid_dh
NP_418009.2,2,PF02826,2-Hacid_dh_C
NP_418012.1,2,PF00313,CSD
NP_418012.1,2,PF08206,OB_RNB
NP_418014.1,5,PF06627,DUF1153
NP_418014.1,5,PF13384,HTH_23
NP_418014.1,5,PF13518,HTH_28
NP_418014.1,5,PF13551,HTH_29
NP_418014.1,5,PF13565,HTH_32
NP_418015.1,4,PF00665,rve
NP_418015.1,4,PF13276,HTH_21
NP_418015.1,4,PF13333,rve_2
NP_418015.1,4,PF13683,rve_3
NP_418016.1,2,PF02092,tRNA_synt_2f
NP_418016.1,2,PF05746,DALR_1
NP_418021.1,2,PF00370,FGGY_N
NP_418021.1,2,PF02782,FGGY_C
NP_418023.1,2,PF00532,Peripla_BP_1
NP_418023.1,2,PF13407,Peripla_BP_4
NP_418024.1,2,PF00005,ABC_tran
NP_418024.1,2,PF13304,AAA_21
NP_418026.1,5,PF00165,HTH_AraC
NP_418026.1,5,PF12833,HTH_18
NP_418026.1,5,PF13377,Peripla_BP_3
NP_418026.1,5,PF13407,Peripla_BP_4
NP_418026.1,5,PF22177,PBP1_XylR
NP_418030.1,10,PF00037,Fer4
NP_418030.1,10,PF12797,Fer4_2
NP_418030.1,10,PF12798,Fer4_3
NP_418030.1,10,PF12800,Fer4_4
NP_418030.1,10,PF12837,Fer4_6
NP_418030.1,10,PF12838,Fer4_7
NP_418030.1,10,PF13187,Fer4_9
NP_418030.1,10,PF13237,Fer4_10
NP_418030.1,10,PF13247,Fer4_11
NP_418030.1,10,PF25160,LdpA_Fe-S-bd
NP_418031.1,2,PF01614,IclR_C
NP_418031.1,2,PF09339,HTH_IclR
NP_418037.1,2,PF00370,FGGY_N
NP_418037.1,2,PF02782,FGGY_C
NP_418042.1,2,PF00126,HTH_1
NP_418042.1,2,PF03466,LysR_substrate
NP_418043.1,2,PF25917,BSH_RND
NP_418043.1,2,PF25954,Beta-barrel_RND_2
NP_418047.1,8,PF00009,GTP_EFTU
NP_418047.1,8,PF01926,MMR_HSR1
NP_418047.1,8,PF03144,GTP_EFTU_D2
NP_418047.1,8,PF09106,WHD_2nd_SelB
NP_418047.1,8,PF09107,WHD_3rd_SelB
NP_418047.1,8,PF21214,WHD_2nd_SelB_bact
NP_418047.1,8,PF21458,WHD_1st_3rd_SelB
NP_418047.1,8,PF25461,Beta-barrel_SelB
NP_418048.1,2,PF03841,SelA
NP_418048.1,2,PF12390,Se-cys_synth_N
NP_418049.1,4,PF00043,GST_C
NP_418049.1,4,PF02798,GST_N
NP_418049.1,4,PF13409,GST_N_2
NP_418049.1,4,PF13417,GST_N_3
NP_418050.1,5,PF03527,RHS
NP_418050.1,5,PF05593,RHS_repeat
NP_418050.1,5,PF15606,Ntox34
NP_418050.1,5,PF20148,DUF6531
NP_418050.1,5,PF25023,TEN_YD-shell
NP_418051.1,4,PF02985,HEAT
NP_418051.1,4,PF03130,HEAT_PBS
NP_418051.1,4,PF13646,HEAT_2
NP_418051.1,4,PF22646,PPP2R1A-like_HEAT
NP_418054.1,2,PF25917,BSH_RND
NP_418054.1,2,PF25954,Beta-barrel_RND_2
NP_418056.1,3,PF00359,PTS_EIIA_2
NP_418056.1,3,PF02302,PTS_IIB
NP_418056.1,3,PF02378,PTS_EIIC
NP_418057.1,2,PF01232,Mannitol_dh
NP_418057.1,2,PF08125,Mannitol_dh_C
NP_418061.1,2,PF00392,GntR
NP_418061.1,2,PF07729,FCD
NP_418064.1,2,PF00132,Hexapep
NP_418064.1,2,PF06426,SATase_N
NP_418065.1,6,PF01210,NAD_Gly3P_dh_N
NP_418065.1,6,PF02558,ApbA
NP_418065.1,6,PF03446,NAD_binding_2
NP_418065.1,6,PF03807,F420_oxidored
NP_418065.1,6,PF07479,NAD_Gly3P_dh_C
NP_418065.1,6,PF20618,GPD_NAD_C_bact
NP_418067.1,3,PF00462,Glutaredoxin
NP_418067.1,3,PF13409,GST_N_2
NP_418067.1,3,PF13417,GST_N_3
NP_418069.1,2,PF01676,Metalloenzyme
NP_418069.1,2,PF06415,iPGM_N
NP_418072.1,3,PF00535,Glycos_transf_2
NP_418072.1,3,PF10111,Glyco_tranf_2_2
NP_418072.1,3,PF13641,Glyco_tranf_2_3
NP_418073.1,3,PF00107,ADH_zinc_N
NP_418073.1,3,PF08240,ADH_N
NP_418073.1,3,PF13602,ADH_zinc_N_2
NP_418074.1,2,PF00155,Aminotran_1_2
NP_418074.1,2,PF01041,DegT_DnrJ_EryC1
NP_418076.1,6,PF01073,3Beta_HSD
NP_418076.1,6,PF01370,Epimerase
NP_418076.1,6,PF02719,Polysacc_synt_2
NP_418076.1,6,PF04321,RmlD_sub_bind
NP_418076.1,6,PF07993,NAD_binding_4
NP_418076.1,6,PF16363,GDP_Man_Dehyd
NP_418082.1,2,PF03109,ABC1
NP_418082.1,2,PF06176,WaaY
NP_418083.1,3,PF01501,Glyco_transf_8
NP_418083.1,3,PF08437,Glyco_transf_8C
NP_418083.1,3,PF18404,Glyco_transf_24
NP_418084.1,2,PF01501,Glyco_transf_8
NP_418084.1,2,PF08437,Glyco_transf_8C
NP_418085.2,3,PF00534,Glycos_transf_1
NP_418085.2,3,PF13439,Glyco_transf_4
NP_418085.2,3,PF13692,Glyco_trans_1_4
NP_418088.1,4,PF00534,Glycos_transf_1
NP_418088.1,4,PF13439,Glyco_transf_4
NP_418088.1,4,PF13692,Glyco_trans_1_4
NP_418088.1,4,PF20706,GT4-conflict
NP_418090.1,2,PF00534,Glycos_transf_1
NP_418090.1,2,PF04413,Glycos_transf_N
NP_418091.1,2,PF01467,CTP_transf_like
NP_418091.1,2,PF08218,Citrate_ly_lig
NP_418092.1,3,PF01149,Fapy_DNA_glyco
NP_418092.1,3,PF06827,zf-FPG_IleRS
NP_418092.1,3,PF06831,H2TH
NP_418095.4,2,PF04002,RadC
NP_418095.4,2,PF20582,UPF0758_N
NP_418096.4,2,PF02441,Flavoprotein
NP_418096.4,2,PF04127,DFP
NP_418097.2,2,PF00692,dUTPase
NP_418097.2,2,PF22769,DCD
NP_418098.4,2,PF00440,TetR_N
NP_418098.4,2,PF22276,SlmA-like_C
NP_418101.1,2,PF03755,YicC-like_N
NP_418101.1,2,PF08340,YicC-like_C
NP_418104.2,2,PF01653,DNA_ligase_aden
NP_418104.2,2,PF03120,OB_DNA_ligase
NP_418107.1,7,PF01966,HD
NP_418107.1,7,PF02824,TGS
NP_418107.1,7,PF04607,RelA_SpoT
NP_418107.1,7,PF13291,ACT_4
NP_418107.1,7,PF13328,HD_4
NP_418107.1,7,PF19296,RelA_AH
NP_418107.1,7,PF28438,RelA_RIS
NP_418108.1,2,PF00588,SpoU_methylase
NP_418108.1,2,PF12105,SpoU_methylas_C
NP_418109.1,8,PF00270,DEAD
NP_418109.1,8,PF00271,Helicase_C
NP_418109.1,8,PF01336,tRNA_anti-codon
NP_418109.1,8,PF04851,ResIII
NP_418109.1,8,PF07517,SecA_DEAD
NP_418109.1,8,PF13604,AAA_30
NP_418109.1,8,PF17191,RecG_wedge
NP_418109.1,8,PF19833,RecG_dom3_C
NP_418113.1,3,PF01055,Glyco_hydro_31_2nd
NP_418113.1,3,PF13802,Gal_mutarotas_2
NP_418113.1,3,PF21365,Glyco_hydro_31_3rd
NP_418115.1,2,PF07690,MFS_1
NP_418115.1,2,PF12832,MFS_1_like
NP_418121.1,3,PF01979,Amidohydro_1
NP_418121.1,3,PF07969,Amidohydro_3
NP_418121.1,3,PF13382,Adenine_deam_C
NP_418124.4,3,PF02518,HATPase_c
NP_418124.4,3,PF05231,MASE1
NP_418124.4,3,PF07730,HisKA_3
NP_418125.1,3,PF00072,Response_reg
NP_418125.1,3,PF00196,GerE
NP_418125.1,3,PF13384,HTH_23
NP_418126.1,3,PF01842,ACT
NP_418126.1,3,PF13710,ACT_5
NP_418126.1,3,PF22629,ACT_AHAS_ss
NP_418127.1,3,PF00205,TPP_enzyme_M
NP_418127.1,3,PF02775,TPP_enzyme_C
NP_418127.1,3,PF02776,TPP_enzyme_N
NP_418129.2,2,PF06609,TRI12
NP_418129.2,2,PF07690,MFS_1
NP_418134.1,2,PF00884,Sulfatase
NP_418134.1,2,PF16347,SGSH_C
NP_418136.2,3,PF00165,HTH_AraC
NP_418136.2,3,PF02311,AraC_binding
NP_418136.2,3,PF12833,HTH_18
NP_418139.1,4,PF00392,GntR
NP_418139.1,4,PF07702,UTRA
NP_418139.1,4,PF08220,HTH_DeoR
NP_418139.1,4,PF08279,HTH_11
NP_418140.4,2,PF02080,TrkA_C
NP_418140.4,2,PF06826,Asp-Al_Ex
NP_418144.3,2,PF07676,PD40
NP_418144.3,2,PF12566,DUF3748
NP_418145.2,2,PF01266,DAO
NP_418145.2,2,PF01494,FAD_binding_3
NP_418146.4,2,PF00083,Sugar_tr
NP_418146.4,2,PF07690,MFS_1
NP_418152.1,3,PF00702,Hydrolase
NP_418152.1,3,PF05116,S6PP
NP_418152.1,3,PF08282,Hydrolase_3
NP_418155.1,5,PF02463,SMC_N
NP_418155.1,5,PF13175,AAA_15
NP_418155.1,5,PF13304,AAA_21
NP_418155.1,5,PF13476,AAA_23
NP_418155.1,5,PF13514,AAA_27
NP_418156.1,3,PF00712,DNA_pol3_beta
NP_418156.1,3,PF02767,DNA_pol3_beta_2
NP_418156.1,3,PF02768,DNA_pol3_beta_3
NP_418157.1,6,PF00004,AAA
NP_418157.1,6,PF00308,Bac_DnaA
NP_418157.1,6,PF01695,IstB_IS21
NP_418157.1,6,PF08299,Bac_DnaA_C
NP_418157.1,6,PF11638,DnaA_N
NP_418157.1,6,PF22688,Hda_lid
NP_418161.1,2,PF02096,60KD_IMP
NP_418161.1,2,PF14849,YidC_periplas
NP_418162.1,4,PF01926,MMR_HSR1
NP_418162.1,4,PF02421,FeoB_N
NP_418162.1,4,PF10396,TrmE_N
NP_418162.1,4,PF12631,MnmE_helical
NP_418164.4,2,PF00155,Aminotran_1_2
NP_418164.4,2,PF01212,Beta_elim_lyase
NP_418166.1,3,PF00083,Sugar_tr
NP_418166.1,3,PF06609,TRI12
NP_418166.1,3,PF07690,MFS_1
NP_418167.1,2,PF00126,HTH_1
NP_418167.1,2,PF03466,LysR_substrate
NP_418169.1,2,PF02525,Flavodoxin_2
NP_418169.1,2,PF03358,FMN_red
NP_418171.1,2,PF00702,Hydrolase
NP_418171.1,2,PF13419,HAD_2
NP_418175.3,2,PF00756,Esterase
NP_418175.3,2,PF02922,CBM_48
NP_418176.1,2,PF02264,LamB
NP_418176.1,2,PF11471,Sugarporin_N
NP_418178.1,3,PF00358,PTS_EIIA_1
NP_418178.1,3,PF00367,PTS_EIIB
NP_418178.1,3,PF02378,PTS_EIIC
NP_418179.1,2,PF00874,PRD
NP_418179.1,2,PF03123,CAT_RBD
NP_418181.1,2,PF00005,ABC_tran
NP_418181.1,2,PF13304,AAA_21
NP_418185.1,4,PF01380,SIS
NP_418185.1,4,PF13230,GATase_4
NP_418185.1,4,PF13522,GATase_6
NP_418185.1,4,PF13537,GATase_7
NP_418186.1,6,PF00132,Hexapep
NP_418186.1,6,PF00483,NTP_transferase
NP_418186.1,6,PF01128,IspD
NP_418186.1,6,PF12804,NTP_transf_3
NP_418186.1,6,PF14602,Hexapep_2
NP_418186.1,6,PF25087,GMPPB_C
NP_418187.1,2,PF00401,ATP-synt_DE
NP_418187.1,2,PF02823,ATP-synt_DE_N
NP_418188.1,3,PF00006,ATP-synt_ab
NP_418188.1,3,PF02874,ATP-synt_ab_N
NP_418188.1,3,PF22919,ATP-synt_VA_C
NP_418190.1,3,PF00006,ATP-synt_ab
NP_418190.1,3,PF00306,ATP-synt_ab_C
NP_418190.1,3,PF02874,ATP-synt_ab_N
NP_418196.1,2,PF02527,GidB
NP_418196.1,2,PF13847,Methyltransf_31
NP_418197.1,6,PF00890,FAD_binding_2
NP_418197.1,6,PF01134,GIDA
NP_418197.1,6,PF01262,AlaDh_PNT_C
NP_418197.1,6,PF12831,FAD_oxidored
NP_418197.1,6,PF13932,SAM_GIDA_C
NP_418197.1,6,PF21680,GIDA_C_1st
NP_418199.1,3,PF01037,AsnC_trans_reg
NP_418199.1,3,PF13404,HTH_AsnC-type
NP_418199.1,3,PF13412,HTH_24
NP_418202.4,6,PF01078,Mg_chelatase
NP_418202.4,6,PF07728,AAA_5
NP_418202.4,6,PF12592,ATPase_RavA_C
NP_418202.4,6,PF17868,AAA_lid_8
NP_418202.4,6,PF20030,bpMoxR
NP_418202.4,6,PF20265,LARA_dom
NP_418205.1,2,PF00005,ABC_tran
NP_418205.1,2,PF13304,AAA_21
NP_418207.1,4,PF00532,Peripla_BP_1
NP_418207.1,4,PF13377,Peripla_BP_3
NP_418207.1,4,PF13407,Peripla_BP_4
NP_418207.1,4,PF13458,Peripla_BP_6
NP_418208.1,2,PF00294,PfkB
NP_418208.1,2,PF08543,Phos_pyr_kin
NP_418209.1,4,PF00356,LacI
NP_418209.1,4,PF00532,Peripla_BP_1
NP_418209.1,4,PF13377,Peripla_BP_3
NP_418209.1,4,PF13407,Peripla_BP_4
NP_418210.1,2,PF05977,MFS_3
NP_418210.1,2,PF07690,MFS_1
NP_418214.2,7,PF00004,AAA
NP_418214.2,7,PF00158,Sigma54_activat
NP_418214.2,7,PF00493,MCM
NP_418214.2,7,PF01078,Mg_chelatase
NP_418214.2,7,PF07728,AAA_5
NP_418214.2,7,PF13335,Mg_chelatase_C
NP_418214.2,7,PF13541,ChlI
NP_418220.1,2,PF00291,PALP
NP_418220.1,2,PF00585,Thr_dehydrat_C
NP_418221.1,2,PF00126,HTH_1
NP_418221.1,2,PF03466,LysR_substrate
NP_418222.1,2,PF01450,KARI_C
NP_418222.1,2,PF07991,KARI_N
NP_418223.1,2,PF00639,Rotamase
NP_418223.1,2,PF13616,Rotamase_3
NP_418227.1,3,PF00270,DEAD
NP_418227.1,3,PF00271,Helicase_C
NP_418227.1,3,PF04851,ResIII
NP_418228.2,2,PF00085,Thioredoxin
NP_418228.2,2,PF13098,Thioredoxin_2
NP_418230.1,3,PF00006,ATP-synt_ab
NP_418230.1,3,PF07497,Rho_RNA_bind
NP_418230.1,3,PF07498,Rho_N
NP_418236.1,2,PF00483,NTP_transferase
NP_418236.1,2,PF12804,NTP_transf_3
NP_418238.1,3,PF00155,Aminotran_1_2
NP_418238.1,3,PF00266,Aminotran_5
NP_418238.1,3,PF01041,DegT_DnrJ_EryC1
NP_418239.1,2,PF01943,Polysacc_synt
NP_418239.1,2,PF13440,Polysacc_synt_3
NP_418246.1,4,PF07219,HemY_N
NP_418246.1,4,PF07719,TPR_2
NP_418246.1,4,PF13428,TPR_14
NP_418246.1,4,PF14559,TPR_19
NP_418250.1,5,PF01295,Adenylate_cycl
NP_418250.1,5,PF12633,Adenyl_cycl_N
NP_418250.1,5,PF26690,Adenylate_cycl_3rd
NP_418250.1,5,PF26691,Adenylate_cycl_4th
NP_418250.1,5,PF26693,Adenylate_cycl_C
NP_418256.1,2,PF00589,Phage_integrase
NP_418256.1,2,PF02899,Phage_int_SAM_1
NP_418257.1,3,PF00702,Hydrolase
NP_418257.1,3,PF13242,Hydrolase_like
NP_418257.1,3,PF13419,HAD_2
NP_418258.1,6,PF00580,UvrD-helicase
NP_418258.1,6,PF13245,AAA_19
NP_418258.1,6,PF13361,UvrD_C
NP_418258.1,6,PF13538,UvrD_C_2
NP_418258.1,6,PF13604,AAA_30
NP_418258.1,6,PF21196,PcrA_UvrD_tudor
NP_418264.4,2,PF03061,4HBT
NP_418264.4,2,PF13622,4HBT_3
NP_418272.1,2,PF00126,HTH_1
NP_418272.1,2,PF03466,LysR_substrate
NP_418273.1,2,PF01717,Meth_synt_2
NP_418273.1,2,PF08267,Meth_synt_1
NP_418279.1,2,PF03109,ABC1
NP_418279.1,2,PF27536,UbiB_N
NP_418285.1,3,PF01977,UbiD
NP_418285.1,3,PF20695,UbiD_N
NP_418285.1,3,PF20696,UbiD_C
NP_418286.1,2,PF00175,NAD_binding_1
NP_418286.1,2,PF00970,FAD_binding_6
NP_418288.1,4,PF00378,ECH_1
NP_418288.1,4,PF00725,3HCDH
NP_418288.1,4,PF02737,3HCDH_N
NP_418288.1,4,PF16113,ECH_2
NP_418289.1,2,PF00557,Peptidase_M24
NP_418289.1,2,PF21216,PepQ_N
NP_418290.4,2,PF01205,Impact_N
NP_418290.4,2,PF09186,DUF1949
NP_418292.1,2,PF00258,Flavodoxin_1
NP_418292.1,2,PF12724,Flavodoxin_5
NP_418297.1,2,PF01323,DSBA
NP_418297.1,2,PF13462,Thioredoxin_4
NP_418300.1,5,PF00476,DNA_pol_A
NP_418300.1,5,PF01367,5_3_exonuc
NP_418300.1,5,PF01612,DNA_pol_A_exo1
NP_418300.1,5,PF02739,5_3_exonuc_N
NP_418300.1,5,PF22619,DNA_polI_exo1
NP_418301.3,2,PF01926,MMR_HSR1
NP_418301.3,2,PF03193,RsgA_GTPase
NP_418303.2,2,PF04055,Radical_SAM
NP_418303.2,2,PF06969,HemN_C
NP_418304.1,7,PF00072,Response_reg
NP_418304.1,7,PF00158,Sigma54_activat
NP_418304.1,7,PF02954,HTH_8
NP_418304.1,7,PF07724,AAA_2
NP_418304.1,7,PF07728,AAA_5
NP_418304.1,7,PF14532,Sigma54_activ_2
NP_418304.1,7,PF25601,AAA_lid_14
NP_418305.1,4,PF00512,HisKA
NP_418305.1,4,PF00989,PAS
NP_418305.1,4,PF02518,HATPase_c
NP_418305.1,4,PF08448,PAS_4
NP_418306.1,2,PF00120,Gln-synt_C
NP_418306.1,2,PF03951,Gln-synt_N
NP_418308.1,2,PF00392,GntR
NP_418308.1,2,PF07702,UTRA
NP_418311.1,2,PF06178,KdgM
NP_418311.1,2,PF07642,BBP2
NP_418313.4,2,PF07690,MFS_1
NP_418313.4,2,PF13347,MFS_2
NP_418314.1,3,PF01055,Glyco_hydro_31_2nd
NP_418314.1,3,PF13802,Gal_mutarotas_2
NP_418314.1,3,PF21365,Glyco_hydro_31_3rd
NP_418318.1,3,PF03446,NAD_binding_2
NP_418318.1,3,PF03807,F420_oxidored
NP_418318.1,3,PF14833,NAD_binding_11
NP_418320.2,8,PF00455,DeoRC
NP_418320.2,8,PF01047,MarR
NP_418320.2,8,PF08220,HTH_DeoR
NP_418320.2,8,PF08279,HTH_11
NP_418320.2,8,PF12802,MarR_2
NP_418320.2,8,PF13412,HTH_24
NP_418320.2,8,PF13545,HTH_Crp_2
NP_418320.2,8,PF25212,HVO_A0114
NP_418321.4,3,PF00702,Hydrolase
NP_418321.4,3,PF13242,Hydrolase_like
NP_418321.4,3,PF13419,HAD_2
NP_418324.1,4,PF00583,Acetyltransf_1
NP_418324.1,4,PF09500,YiiD_C
NP_418324.1,4,PF13508,Acetyltransf_7
NP_418324.1,4,PF13673,Acetyltransf_10
NP_418327.1,3,PF04216,FdhE_N
NP_418327.1,3,PF24859,FdhE_central
NP_418327.1,3,PF24860,FdhE_C
NP_418329.1,11,PF00037,Fer4
NP_418329.1,11,PF09163,Form-deh_trans
NP_418329.1,11,PF12797,Fer4_2
NP_418329.1,11,PF12837,Fer4_6
NP_418329.1,11,PF12838,Fer4_7
NP_418329.1,11,PF13187,Fer4_9
NP_418329.1,11,PF13237,Fer4_10
NP_418329.1,11,PF13247,Fer4_11
NP_418329.1,11,PF13534,Fer4_17
NP_418329.1,11,PF14697,Fer4_21
NP_418329.1,11,PF25160,LdpA_Fe-S-bd
NP_418330.1,3,PF00384,Molybdopterin
NP_418330.1,3,PF01568,Molydop_binding
NP_418330.1,3,PF04879,Molybdop_Fe4S4
NP_418333.1,2,PF00359,PTS_EIIA_2
NP_418333.1,2,PF08279,HTH_11
NP_418335.4,3,PF02302,PTS_IIB
NP_418335.4,3,PF02378,PTS_EIIC
NP_418335.4,3,PF25554,PTS_EIIB_BC_N
NP_418340.1,2,PF00370,FGGY_N
NP_418340.1,2,PF02782,FGGY_C
NP_418341.1,3,PF00165,HTH_AraC
NP_418341.1,3,PF02311,AraC_binding
NP_418341.1,3,PF12833,HTH_18
NP_418342.2,4,PF00165,HTH_AraC
NP_418342.2,4,PF02311,AraC_binding
NP_418342.2,4,PF07883,Cupin_2
NP_418342.2,4,PF12833,HTH_18
NP_418344.3,2,PF00081,Sod_Fe_N
NP_418344.3,2,PF02777,Sod_Fe_C
NP_418346.2,2,PF03473,MOSC
NP_418346.2,2,PF03475,YiiM_3-alpha
NP_418347.1,4,PF00512,HisKA
NP_418347.1,4,PF00672,HAMP
NP_418347.1,4,PF02518,HATPase_c
NP_418347.1,4,PF16527,CpxA_peri
NP_418348.1,2,PF00072,Response_reg
NP_418348.1,2,PF00486,Trans_reg_C
NP_418350.1,2,PF01545,Cation_efflux
NP_418350.1,2,PF16916,ZT_dimer
NP_418352.1,4,PF01547,SBP_bac_1
NP_418352.1,4,PF13343,SBP_bac_6
NP_418352.1,4,PF13416,SBP_bac_8
NP_418352.1,4,PF13531,SBP_bac_11
NP_418359.1,2,PF00175,NAD_binding_1
NP_418359.1,2,PF00970,FAD_binding_6
NP_418361.1,2,PF00370,FGGY_N
NP_418361.1,2,PF02782,FGGY_C
NP_418366.1,6,PF00004,AAA
NP_418366.1,6,PF00493,MCM
NP_418366.1,6,PF01078,Mg_chelatase
NP_418366.1,6,PF07724,AAA_2
NP_418366.1,6,PF07728,AAA_5
NP_418366.1,6,PF13401,AAA_22
NP_418369.1,4,PF00356,LacI
NP_418369.1,4,PF00532,Peripla_BP_1
NP_418369.1,4,PF13377,Peripla_BP_3
NP_418369.1,4,PF13407,Peripla_BP_4
NP_418370.1,7,PF00270,DEAD
NP_418370.1,7,PF00271,Helicase_C
NP_418370.1,7,PF04851,ResIII
NP_418370.1,7,PF17764,PriA_3primeBD
NP_418370.1,7,PF18074,PriA_C
NP_418370.1,7,PF18319,Zn_ribbon_PriA
NP_418370.1,7,PF21213,WHD_PriA
